Home_Team,Away_Team,Player,Tries,Position,isHomePlayer,Prev_Round_Tries,Prev_Round_MinsPlayed,Prev_Round_All_RunMeters,Prev_OpponentTotalTackles,Prev_OpponentTeamTackleEfficiency
Sea Eagles,Panthers,Reuben Garrick,1,Fullback,Yes,1.0,80.0,139.0,243,1151.5599999999997
Sea Eagles,Panthers,Jason Saab,0,Winger,Yes,1.0,80.0,194.0,243,1151.5599999999997
Sea Eagles,Panthers,Brad Parker,0,Right Centre,Yes,0.0,80.0,32.0,243,1151.5599999999997
Sea Eagles,Panthers,Tolutau Koula,0,Left Centre,Yes,1.0,80.0,144.0,243,1151.5599999999997
Sea Eagles,Panthers,Joshua Schuster,0,Five-Eighth,Yes,0.0,80.0,57.0,243,1151.5599999999997
Sea Eagles,Panthers,Toafofoa Sipley,1,Prop,Yes,0.0,37.0,65.0,243,1151.5599999999997
Sea Eagles,Panthers,Lachlan Croker,0,Hooker,Yes,0.0,80.0,21.0,243,1151.5599999999997
Sea Eagles,Panthers,Haumole Olakau'atu,0,Second Row,Yes,1.0,80.0,123.0,243,1151.5599999999997
Sea Eagles,Panthers,Jake Trbojevic,0,Lock Forward,Yes,0.0,80.0,78.0,243,1151.5599999999997
Sea Eagles,Panthers,Dylan Edwards,0,Fullback,No,0.0,80.0,152.0,328,997.37
Sea Eagles,Panthers,Sunia Turuva,1,Winger,No,1.0,80.0,164.0,328,997.37
Sea Eagles,Panthers,Stephen Crichton,2,Left Centre,No,0.0,80.0,106.0,328,997.37
Sea Eagles,Panthers,Brian To'o,1,Winger,No,1.0,80.0,189.0,328,997.37
Sea Eagles,Panthers,James Fisher-Harris,0,Prop,No,0.0,39.0,137.0,328,997.37
Sea Eagles,Panthers,Scott Sorensen,0,Second Row,No,0.0,80.0,144.0,328,997.37
Sea Eagles,Panthers,Liam Martin,0,Second Row,No,1.0,69.0,72.0,328,997.37
Sea Eagles,Panthers,Isaah Yeo,0,Lock Forward,No,1.0,74.0,193.0,328,997.37
Sharks,Titans,Connor Tracey,1,Fullback,Yes,0.0,80.0,112.0,237,1095.36
Sharks,Titans,Sione Katoa,0,Winger,Yes,0.0,80.0,160.0,237,1095.36
Sharks,Titans,Jesse Ramien,1,Right Centre,Yes,0.0,80.0,121.0,237,1095.36
Sharks,Titans,Braydon Trindall,0,Five-Eighth,Yes,0.0,80.0,44.0,237,1095.36
Sharks,Titans,Nicholas Hynes,0,Halfback,Yes,0.0,80.0,95.0,237,1095.36
Sharks,Titans,Blayke Brailey,0,Hooker,Yes,0.0,80.0,20.0,237,1095.36
Sharks,Titans,Toby Rudolf,1,Prop,Yes,0.0,38.0,46.0,237,1095.36
Sharks,Titans,Briton Nikora,0,Second Row,Yes,0.0,80.0,98.0,237,1095.36
Sharks,Titans,Cameron McInnes,1,Lock Forward,Yes,0.0,80.0,96.0,237,1095.36
Sharks,Titans,Alofiana Khan-Pereira,0,Winger,No,1.0,80.0,171.0,252,1056.44
Sharks,Titans,Brian Kelly,0,Right Centre,No,0.0,80.0,122.0,252,1056.44
Sharks,Titans,Phillip Sami,0,Winger,No,1.0,80.0,209.0,252,1056.44
Sharks,Titans,Kieran Foran,0,Five-Eighth,No,0.0,80.0,85.0,252,1056.44
Sharks,Titans,Tanah Boyd,0,Halfback,No,0.0,80.0,45.0,252,1056.44
Sharks,Titans,David Fifita,0,Second Row,No,0.0,67.0,162.0,252,1056.44
Sharks,Titans,Joe Stimson,0,Second Row,No,0.0,80.0,78.0,252,1056.44
Sharks,Titans,Erin Clark,0,Lock Forward,No,0.0,50.0,130.0,252,1056.44
Rabbitohs,Dragons,Latrell Mitchell,0,Fullback,Yes,0.0,80.0,171.0,286,1047.29
Rabbitohs,Dragons,Alex Johnston,2,Winger,Yes,3.0,80.0,136.0,286,1047.29
Rabbitohs,Dragons,Isaiah Tass,0,Right Centre,Yes,1.0,80.0,98.0,286,1047.29
Rabbitohs,Dragons,Campbell Graham,1,Left Centre,Yes,0.0,80.0,87.0,286,1047.29
Rabbitohs,Dragons,Taane Milne,0,Winger,Yes,0.0,80.0,127.0,286,1047.29
Rabbitohs,Dragons,Cody Walker,1,Five-Eighth,Yes,0.0,80.0,102.0,286,1047.29
Rabbitohs,Dragons,Lachlan Ilias,0,Halfback,Yes,0.0,80.0,97.0,286,1047.29
Rabbitohs,Dragons,Jai Arrow,0,Prop,Yes,0.0,54.0,129.0,286,1047.29
Rabbitohs,Dragons,Damien Cook,0,Hooker,Yes,0.0,80.0,42.0,286,1047.29
Rabbitohs,Dragons,Keaon Koloamatangi,0,Second Row,Yes,1.0,80.0,125.0,286,1047.29
Rabbitohs,Dragons,Jacob Host,0,Second Row,Yes,0.0,58.0,77.0,286,1047.29
Rabbitohs,Dragons,Tyrell Sloan,1,Fullback,No,1.0,80.0,169.0,318,1124.28
Rabbitohs,Dragons,Mathew Feagai,0,Winger,No,0.0,80.0,120.0,318,1124.28
Rabbitohs,Dragons,Mosese Suli,0,Right Centre,No,0.0,56.0,106.0,318,1124.28
Rabbitohs,Dragons,Mikaele Ravalawa,1,Winger,No,0.0,80.0,212.0,318,1124.28
Rabbitohs,Dragons,Talatau Amone,0,Five-Eighth,No,0.0,80.0,56.0,318,1124.28
Rabbitohs,Dragons,Jacob Liddle,0,Hooker,No,0.0,71.0,85.0,318,1124.28
Rabbitohs,Dragons,Blake Lawrie,0,Prop,No,0.0,45.0,133.0,318,1124.28
Rabbitohs,Dragons,Billy Burns,0,Second Row,No,1.0,80.0,126.0,318,1124.28
Rabbitohs,Dragons,Dan Russell,0,Second Row,No,0.0,80.0,74.0,318,1124.28
Roosters,Dolphins,Daniel Tupou,0,Winger,Yes,1.0,80.0,153.0,209,1104.6000000000001
Roosters,Dolphins,Billy Smith,1,Right Centre,Yes,1.0,80.0,108.0,209,1104.6000000000001
Roosters,Dolphins,Joseph Manu,1,Left Centre,Yes,0.0,80.0,60.0,209,1104.6000000000001
Roosters,Dolphins,Joseph-Aukuso Suaalii,1,Winger,Yes,0.0,80.0,101.0,209,1104.6000000000001
Roosters,Dolphins,Luke Keary,0,Five-Eighth,Yes,0.0,80.0,84.0,209,1104.6000000000001
Roosters,Dolphins,Jared Waerea-Hargreaves,0,Prop,Yes,0.0,57.0,120.0,209,1104.6000000000001
Roosters,Dolphins,Brandon Smith,0,Hooker,Yes,0.0,75.0,118.0,209,1104.6000000000001
Roosters,Dolphins,Lindsay Collins,0,Prop,Yes,0.0,52.0,107.0,209,1104.6000000000001
Roosters,Dolphins,Nat Butcher,0,Second Row,Yes,0.0,80.0,66.0,209,1104.6000000000001
Roosters,Dolphins,Victor Radley,0,Lock Forward,Yes,0.0,80.0,95.0,209,1104.6000000000001
Storm,Raiders,Jordan Rapana,0,Fullback,No,1.0,80.0,121.0,269,1167.6599999999999
Storm,Raiders,Albert Hopoate,0,Winger,No,0.0,80.0,171.0,269,1167.6599999999999
Storm,Raiders,Matthew Timoko,0,Left Centre,No,0.0,80.0,125.0,269,1167.6599999999999
Storm,Raiders,Jack Wighton,0,Five-Eighth,No,0.0,80.0,101.0,269,1167.6599999999999
Storm,Raiders,Jamal Fogarty,0,Halfback,No,0.0,80.0,37.0,269,1167.6599999999999
Storm,Raiders,Josh Papalii,0,Prop,No,0.0,52.0,92.0,269,1167.6599999999999
Storm,Raiders,Zac Woolford,0,Hooker,No,0.0,54.0,9.0,269,1167.6599999999999
Storm,Raiders,Joseph Tapine,0,Prop,No,0.0,61.0,128.0,269,1167.6599999999999
Storm,Raiders,Hudson Young,0,Second Row,No,0.0,80.0,119.0,269,1167.6599999999999
Storm,Raiders,Corey Horsburgh,0,Lock Forward,No,0.0,48.0,69.0,269,1167.6599999999999
Knights,Bulldogs,Dominic Young,0,Winger,Yes,1.0,80.0,136.0,285,1081.3999999999999
Knights,Bulldogs,Dane Gagai,1,Right Centre,Yes,0.0,80.0,241.0,285,1081.3999999999999
Knights,Bulldogs,Greg Marzhew,0,Winger,Yes,1.0,80.0,200.0,285,1081.3999999999999
Knights,Bulldogs,Tyson Gamble,2,Five-Eighth,Yes,1.0,80.0,95.0,285,1081.3999999999999
Knights,Bulldogs,Jackson Hastings,0,Halfback,Yes,0.0,80.0,94.0,285,1081.3999999999999
Knights,Bulldogs,Jacob Saifiti,0,Prop,Yes,0.0,43.0,151.0,285,1081.3999999999999
Knights,Bulldogs,Phoenix Crossland,0,Hooker,Yes,0.0,73.0,8.0,285,1081.3999999999999
Knights,Bulldogs,Leo Thompson,1,Prop,Yes,0.0,48.0,113.0,285,1081.3999999999999
Knights,Bulldogs,Tyson Frizell,0,Second Row,Yes,0.0,78.0,116.0,285,1081.3999999999999
Knights,Bulldogs,Lachlan Fitzgibbon,0,Second Row,Yes,0.0,69.0,111.0,285,1081.3999999999999
Knights,Bulldogs,Adam Elliott,0,Lock Forward,Yes,0.0,42.0,95.0,285,1081.3999999999999
Knights,Bulldogs,Jake Averillo,0,Fullback,No,1.0,80.0,106.0,214,1070.52
Knights,Bulldogs,Blake Wilson,0,Winger,No,1.0,80.0,177.0,214,1070.52
Knights,Bulldogs,Jacob Kiraz,0,Right Centre,No,0.0,68.0,185.0,214,1070.52
Knights,Bulldogs,Braidon Burns,0,Left Centre,No,1.0,80.0,143.0,214,1070.52
Knights,Bulldogs,Josh Addo-Carr,0,Winger,No,0.0,80.0,122.0,214,1070.52
Knights,Bulldogs,Toby Sexton,0,Halfback,No,0.0,80.0,111.0,214,1070.52
Knights,Bulldogs,Max King,0,Prop,No,0.0,54.0,82.0,214,1070.52
Knights,Bulldogs,Reed Mahoney,1,Hooker,No,0.0,80.0,17.0,214,1070.52
Knights,Bulldogs,Tevita Pangai Junior,0,Prop,No,0.0,37.0,125.0,214,1070.52
Knights,Bulldogs,Viliame Kikau,0,Second Row,No,1.0,61.0,68.0,214,1070.52
Knights,Bulldogs,Jacob Preston,0,Second Row,No,0.0,80.0,108.0,214,1070.52
Broncos,Roosters,Reece Walsh,0,Fullback,Yes,1.0,80.0,208.0,251,1036.25
Broncos,Roosters,Kotoni Staggs,1,Right Centre,Yes,2.0,80.0,171.0,251,1036.25
Broncos,Roosters,Herbie Farnworth,1,Left Centre,Yes,0.0,80.0,117.0,251,1036.25
Broncos,Roosters,Selwyn Cobbo,0,Winger,Yes,1.0,80.0,169.0,251,1036.25
Broncos,Roosters,Ezra Mam,2,Five-Eighth,Yes,0.0,66.0,88.0,251,1036.25
Broncos,Roosters,Billy Walters,0,Hooker,Yes,0.0,60.0,23.0,251,1036.25
Broncos,Roosters,Payne Haas,0,Prop,Yes,0.0,61.0,157.0,251,1036.25
Broncos,Roosters,Kurt Capewell,0,Second Row,Yes,0.0,80.0,63.0,251,1036.25
Broncos,Roosters,Patrick Carrigan,1,Second Row,Yes,0.0,80.0,112.0,251,1036.25
Broncos,Roosters,Keenan Palasia,0,Lock Forward,Yes,0.0,45.0,70.0,251,1036.25
Wests Tigers,Rabbitohs,Jahream Bula,0,Fullback,Yes,0.0,80.0,146.0,302,1091.81
Wests Tigers,Rabbitohs,David Nofoaluma,0,Winger,Yes,0.0,80.0,130.0,302,1091.81
Wests Tigers,Rabbitohs,Starford To'a,0,Right Centre,Yes,0.0,80.0,142.0,302,1091.81
Wests Tigers,Rabbitohs,Junior Tupou,0,Left Centre,Yes,2.0,80.0,221.0,302,1091.81
Wests Tigers,Rabbitohs,Daine Laurie,0,Five-Eighth,Yes,0.0,80.0,99.0,302,1091.81
Wests Tigers,Rabbitohs,Stefano Utoikamanu,0,Prop,Yes,0.0,55.0,142.0,302,1091.81
Wests Tigers,Rabbitohs,David Klemmer,0,Prop,Yes,0.0,49.0,114.0,302,1091.81
Wests Tigers,Rabbitohs,Isaiah Papali'i,1,Second Row,Yes,0.0,80.0,128.0,302,1091.81
Wests Tigers,Rabbitohs,John Bateman,0,Second Row,Yes,0.0,80.0,119.0,302,1091.81
Wests Tigers,Rabbitohs,Alex Johnston,3,Winger,No,1.0,80.0,120.0,225,1098.1
Wests Tigers,Rabbitohs,Isaiah Tass,1,Right Centre,No,1.0,80.0,102.0,225,1098.1
Wests Tigers,Rabbitohs,Campbell Graham,0,Left Centre,No,1.0,79.0,130.0,225,1098.1
Wests Tigers,Rabbitohs,Taane Milne,0,Winger,No,0.0,80.0,113.0,225,1098.1
Wests Tigers,Rabbitohs,Cody Walker,0,Five-Eighth,No,0.0,80.0,49.0,225,1098.1
Wests Tigers,Rabbitohs,Lachlan Ilias,0,Halfback,No,0.0,80.0,57.0,225,1098.1
Wests Tigers,Rabbitohs,Jai Arrow,0,Prop,No,0.0,67.0,130.0,225,1098.1
Wests Tigers,Rabbitohs,Damien Cook,0,Hooker,No,0.0,71.0,55.0,225,1098.1
Wests Tigers,Rabbitohs,Hame Sele,0,Prop,No,0.0,42.0,86.0,225,1098.1
Wests Tigers,Rabbitohs,Keaon Koloamatangi,1,Second Row,No,0.0,80.0,65.0,225,1098.1
Storm,Eels,Nick Meaney,0,Fullback,Yes,1.0,80.0,176.0,259,1010.2399999999999
Storm,Eels,Will Warbrick,1,Winger,Yes,0.0,80.0,67.0,259,1010.2399999999999
Storm,Eels,Xavier Coates,0,Winger,Yes,0.0,80.0,71.0,259,1010.2399999999999
Storm,Eels,Cameron Munster,1,Five-Eighth,Yes,0.0,80.0,110.0,259,1010.2399999999999
Storm,Eels,Jahrome Hughes,1,Halfback,Yes,0.0,80.0,94.0,259,1010.2399999999999
Storm,Eels,Tui Kamikamica,0,Prop,Yes,0.0,44.0,149.0,259,1010.2399999999999
Storm,Eels,Harry Grant,2,Hooker,Yes,0.0,80.0,38.0,259,1010.2399999999999
Storm,Eels,Trent Loiero,0,Second Row,Yes,1.0,80.0,90.0,259,1010.2399999999999
Storm,Eels,Josh King,1,Lock Forward,Yes,0.0,59.0,101.0,259,1010.2399999999999
Raiders,Knights,Sebastian Kris,0,Fullback,Yes,0.0,82.0,163.0,319,1183.31
Raiders,Knights,Albert Hopoate,0,Winger,Yes,0.0,82.0,196.0,319,1183.31
Raiders,Knights,Matthew Timoko,0,Left Centre,Yes,0.0,82.0,185.0,319,1183.31
Raiders,Knights,Jordan Rapana,1,Winger,Yes,1.0,82.0,129.0,319,1183.31
Raiders,Knights,Jack Wighton,0,Five-Eighth,Yes,1.0,82.0,109.0,319,1183.31
Raiders,Knights,Jamal Fogarty,0,Halfback,Yes,0.0,82.0,54.0,319,1183.31
Raiders,Knights,Josh Papalii,0,Prop,Yes,0.0,59.0,169.0,319,1183.31
Raiders,Knights,Zac Woolford,0,Hooker,Yes,0.0,35.0,19.0,319,1183.31
Raiders,Knights,Joseph Tapine,0,Prop,Yes,0.0,48.0,154.0,319,1183.31
Raiders,Knights,Hudson Young,0,Second Row,Yes,1.0,82.0,139.0,319,1183.31
Raiders,Knights,Elliott Whitehead,0,Second Row,Yes,1.0,82.0,54.0,319,1183.31
Raiders,Knights,Corey Horsburgh,0,Lock Forward,Yes,0.0,70.0,145.0,319,1183.31
Raiders,Knights,Dominic Young,1,Winger,No,1.0,80.0,121.0,232,968.94
Raiders,Knights,Dane Gagai,0,Right Centre,No,0.0,80.0,141.0,232,968.94
Raiders,Knights,Bradman Best,0,Left Centre,No,1.0,80.0,104.0,232,968.94
Raiders,Knights,Greg Marzhew,1,Winger,No,1.0,80.0,171.0,232,968.94
Raiders,Knights,Tyson Gamble,1,Five-Eighth,No,0.0,80.0,36.0,232,968.94
Raiders,Knights,Jackson Hastings,0,Halfback,No,0.0,80.0,111.0,232,968.94
Raiders,Knights,Phoenix Crossland,0,Hooker,No,0.0,80.0,37.0,232,968.94
Raiders,Knights,Leo Thompson,0,Prop,No,0.0,49.0,53.0,232,968.94
Raiders,Knights,Tyson Frizell,0,Second Row,No,0.0,80.0,168.0,232,968.94
Raiders,Knights,Lachlan Fitzgibbon,0,Second Row,No,1.0,80.0,84.0,232,968.94
Raiders,Knights,Adam Elliott,0,Lock Forward,No,0.0,47.0,78.0,232,968.94
Panthers,Sharks,William Kennedy,0,Fullback,No,1.0,80.0,185.0,227,1070.48
Panthers,Sharks,Sione Katoa,0,Winger,No,1.0,80.0,114.0,227,1070.48
Panthers,Sharks,Jesse Ramien,0,Right Centre,No,1.0,80.0,170.0,227,1070.48
Panthers,Sharks,Connor Tracey,0,Winger,No,0.0,80.0,119.0,227,1070.48
Panthers,Sharks,Braydon Trindall,0,Five-Eighth,No,0.0,80.0,25.0,227,1070.48
Panthers,Sharks,Nicholas Hynes,0,Halfback,No,0.0,80.0,128.0,227,1070.48
Panthers,Sharks,Toby Rudolf,0,Prop,No,0.0,34.0,66.0,227,1070.48
Panthers,Sharks,Blayke Brailey,0,Hooker,No,0.0,80.0,35.0,227,1070.48
Panthers,Sharks,Briton Nikora,0,Second Row,No,0.0,80.0,100.0,227,1070.48
Bulldogs,Dolphins,Jake Averillo,1,Fullback,Yes,1.0,80.0,88.0,247,1001.44
Bulldogs,Dolphins,Blake Wilson,1,Winger,Yes,0.0,80.0,89.0,247,1001.44
Bulldogs,Dolphins,Jacob Kiraz,0,Right Centre,Yes,0.0,80.0,156.0,247,1001.44
Bulldogs,Dolphins,Max King,0,Prop,Yes,0.0,48.0,73.0,247,1001.44
Bulldogs,Dolphins,Reed Mahoney,0,Hooker,Yes,0.0,27.0,50.0,247,1001.44
Titans,Cowboys,Scott Drinkwater,0,Fullback,No,1.0,80.0,168.0,264,1072.18
Titans,Cowboys,Semi Valemei,1,Winger,No,2.0,80.0,87.0,264,1072.18
Titans,Cowboys,Valentine Holmes,0,Right Centre,No,0.0,70.0,128.0,264,1072.18
Titans,Cowboys,Peta Hiku,0,Left Centre,No,1.0,80.0,104.0,264,1072.18
Titans,Cowboys,Murray Taulagi,0,Winger,No,0.0,80.0,127.0,264,1072.18
Titans,Cowboys,Tom Dearden,0,Five-Eighth,No,0.0,80.0,69.0,264,1072.18
Titans,Cowboys,Jordan McLean,0,Prop,No,0.0,32.0,106.0,264,1072.18
Titans,Cowboys,Reece Robson,0,Hooker,No,0.0,80.0,24.0,264,1072.18
Titans,Cowboys,Coen Hess,1,Prop,No,0.0,52.0,105.0,264,1072.18
Titans,Cowboys,Luciano Leilua,0,Second Row,No,0.0,80.0,116.0,264,1072.18
Titans,Roosters,Daniel Tupou,0,Winger,No,2.0,80.0,175.0,235,1062.21
Titans,Roosters,Billy Smith,0,Right Centre,No,0.0,80.0,133.0,235,1062.21
Titans,Roosters,Joseph Manu,0,Left Centre,No,0.0,80.0,224.0,235,1062.21
Titans,Roosters,Joseph-Aukuso Suaalii,1,Winger,No,0.0,80.0,113.0,235,1062.21
Titans,Roosters,Luke Keary,0,Five-Eighth,No,0.0,80.0,163.0,235,1062.21
Titans,Roosters,Sandon Smith,0,Halfback,No,0.0,80.0,69.0,235,1062.21
Titans,Roosters,Jared Waerea-Hargreaves,0,Prop,No,0.0,44.0,84.0,235,1062.21
Titans,Roosters,Brandon Smith,0,Hooker,No,0.0,50.0,40.0,235,1062.21
Titans,Roosters,Lindsay Collins,1,Prop,No,0.0,42.0,44.0,235,1062.21
Titans,Roosters,Nat Butcher,1,Second Row,No,0.0,80.0,57.0,235,1062.21
Titans,Roosters,Nathan Brown,0,Lock Forward,No,0.0,80.0,91.0,235,1062.21
Titans,Roosters,Alofiana Khan-Pereira,0,Winger,Yes,2.0,80.0,145.0,242,1098.72
Titans,Roosters,Brian Kelly,1,Right Centre,Yes,0.0,65.0,83.0,242,1098.72
Titans,Roosters,Phillip Sami,0,Winger,Yes,1.0,80.0,229.0,242,1098.72
Titans,Roosters,Kieran Foran,0,Five-Eighth,Yes,0.0,80.0,26.0,242,1098.72
Titans,Roosters,Tanah Boyd,0,Halfback,Yes,1.0,80.0,24.0,242,1098.72
Titans,Roosters,Moeaki Fotuaika,0,Prop,Yes,0.0,65.0,121.0,242,1098.72
Titans,Roosters,Sam Verrills,0,Hooker,Yes,0.0,80.0,24.0,242,1098.72
Titans,Roosters,David Fifita,0,Second Row,Yes,0.0,80.0,97.0,242,1098.72
Titans,Roosters,Klese Haas,0,Second Row,Yes,0.0,80.0,7.0,242,1098.72
Cowboys,Eels,Scott Drinkwater,1,Fullback,Yes,1.0,80.0,201.0,289,1075.06
Cowboys,Eels,Semi Valemei,2,Winger,Yes,0.0,80.0,243.0,289,1075.06
Cowboys,Eels,Valentine Holmes,0,Right Centre,Yes,0.0,80.0,204.0,289,1075.06
Cowboys,Eels,Peta Hiku,1,Left Centre,Yes,0.0,80.0,163.0,289,1075.06
Cowboys,Eels,Murray Taulagi,0,Winger,Yes,0.0,80.0,150.0,289,1075.06
Cowboys,Eels,Tom Dearden,0,Five-Eighth,Yes,0.0,80.0,118.0,289,1075.06
Cowboys,Eels,Jordan McLean,0,Prop,Yes,0.0,38.0,154.0,289,1075.06
Cowboys,Eels,Reece Robson,0,Hooker,Yes,0.0,80.0,72.0,289,1075.06
Cowboys,Eels,Coen Hess,0,Prop,Yes,0.0,41.0,61.0,289,1075.06
Cowboys,Eels,Luciano Leilua,0,Second Row,Yes,0.0,80.0,132.0,289,1075.06
Cowboys,Eels,Jeremiah Nanai,0,Second Row,Yes,1.0,66.0,95.0,289,1075.06
Cowboys,Eels,Reuben Cotter,0,Lock Forward,Yes,1.0,36.0,56.0,289,1075.06
Cowboys,Eels,Sean Russell,1,Winger,No,0.0,80.0,75.0,252,1050.1700000000003
Cowboys,Eels,Will Penisini,0,Right Centre,No,1.0,80.0,73.0,252,1050.1700000000003
Cowboys,Eels,Bailey Simonsson,0,Left Centre,No,0.0,80.0,123.0,252,1050.1700000000003
Cowboys,Eels,Daejarn Asi,0,Five-Eighth,No,0.0,80.0,27.0,252,1050.1700000000003
Cowboys,Eels,Mitchell Moses,2,Halfback,No,0.0,80.0,137.0,252,1050.1700000000003
Cowboys,Eels,Brendan Hands,0,Hooker,No,0.0,80.0,34.0,252,1050.1700000000003
Cowboys,Eels,Junior Paulo,0,Prop,No,0.0,44.0,165.0,252,1050.1700000000003
Cowboys,Eels,Shaun Lane,0,Second Row,No,0.0,80.0,86.0,252,1050.1700000000003
Cowboys,Eels,Bryce Cartwright,0,Second Row,No,1.0,80.0,124.0,252,1050.1700000000003
Cowboys,Eels,J'maine Hopgood,0,Lock Forward,No,0.0,61.0,120.0,252,1050.1700000000003
Panthers,Bulldogs,Blake Wilson,0,Winger,No,0.0,80.0,178.0,234,1022.06
Panthers,Bulldogs,Jacob Kiraz,0,Right Centre,No,0.0,80.0,230.0,234,1022.06
Panthers,Bulldogs,Jake Averillo,1,Halfback,No,2.0,80.0,122.0,234,1022.06
Panthers,Bulldogs,Max King,0,Prop,No,0.0,55.0,111.0,234,1022.06
Panthers,Bulldogs,Kyle Flanagan,0,Hooker,No,0.0,42.0,28.0,234,1022.06
Panthers,Bulldogs,Raymond Faitala-Mariner,0,Prop,No,0.0,31.0,46.0,234,1022.06
Panthers,Bulldogs,Corey Waddell,0,Lock Forward,No,1.0,59.0,138.0,234,1022.06
Panthers,Bulldogs,Dylan Edwards,0,Fullback,Yes,0.0,80.0,175.0,295,1119.85
Panthers,Bulldogs,Sunia Turuva,0,Winger,Yes,0.0,80.0,127.0,295,1119.85
Panthers,Bulldogs,Jarome Luai,0,Five-Eighth,Yes,0.0,80.0,133.0,295,1119.85
Panthers,Bulldogs,Moses Leota,0,Prop,Yes,1.0,43.0,129.0,295,1119.85
Panthers,Bulldogs,Mitch Kenny,0,Hooker,Yes,0.0,68.0,30.0,295,1119.85
Panthers,Bulldogs,James Fisher-Harris,0,Prop,Yes,0.0,46.0,134.0,295,1119.85
Panthers,Bulldogs,Scott Sorensen,1,Second Row,Yes,0.0,80.0,113.0,295,1119.85
Sharks,Sea Eagles,Reuben Garrick,1,Fullback,No,0.0,67.0,183.0,264,1081.69
Sharks,Sea Eagles,Jason Saab,0,Winger,No,0.0,80.0,71.0,264,1081.69
Sharks,Sea Eagles,Brad Parker,0,Right Centre,No,1.0,80.0,84.0,264,1081.69
Sharks,Sea Eagles,Tolutau Koula,2,Left Centre,No,0.0,80.0,153.0,264,1081.69
Sharks,Sea Eagles,Christian Tuipulotu,0,Winger,No,0.0,80.0,127.0,264,1081.69
Sharks,Sea Eagles,Joshua Schuster,0,Five-Eighth,No,0.0,80.0,44.0,264,1081.69
Sharks,Sea Eagles,Taniela Paseka,0,Prop,No,0.0,51.0,144.0,264,1081.69
Sharks,Sea Eagles,Lachlan Croker,1,Hooker,No,0.0,80.0,48.0,264,1081.69
Sharks,Sea Eagles,Haumole Olakau'atu,1,Second Row,No,0.0,80.0,152.0,264,1081.69
Sharks,Sea Eagles,Kelma Tuilagi,0,Second Row,No,0.0,52.0,86.0,264,1081.69
Sharks,Sea Eagles,Jake Trbojevic,0,Lock Forward,No,0.0,80.0,104.0,264,1081.69
Sharks,Sea Eagles,William Kennedy,1,Fullback,Yes,0.0,80.0,128.0,219,1063.15
Sharks,Sea Eagles,Sione Katoa,1,Winger,Yes,0.0,80.0,165.0,219,1063.15
Sharks,Sea Eagles,Jesse Ramien,1,Right Centre,Yes,0.0,80.0,95.0,219,1063.15
Sharks,Sea Eagles,Ronaldo Mulitalo,1,Winger,Yes,0.0,80.0,50.0,219,1063.15
Sharks,Sea Eagles,Nicholas Hynes,0,Halfback,Yes,1.0,77.0,126.0,219,1063.15
Sharks,Sea Eagles,Oregon Kaufusi,0,Prop,Yes,0.0,52.0,57.0,219,1063.15
Sharks,Sea Eagles,Blayke Brailey,0,Hooker,Yes,0.0,78.0,19.0,219,1063.15
Sharks,Sea Eagles,Toby Rudolf,0,Prop,Yes,0.0,44.0,93.0,219,1063.15
Sharks,Sea Eagles,Briton Nikora,0,Second Row,Yes,1.0,80.0,94.0,219,1063.15
Knights,Wests Tigers,Jahream Bula,2,Fullback,No,0.0,80.0,158.0,240,1017.4799999999999
Knights,Wests Tigers,Asu Kepaoa,0,Winger,No,0.0,80.0,86.0,240,1017.4799999999999
Knights,Wests Tigers,Starford To'a,0,Right Centre,No,0.0,80.0,94.0,240,1017.4799999999999
Knights,Wests Tigers,Tommy Talau,0,Left Centre,No,1.0,80.0,75.0,240,1017.4799999999999
Knights,Wests Tigers,Junior Tupou,0,Winger,No,0.0,80.0,89.0,240,1017.4799999999999
Knights,Wests Tigers,Brandon Wakeham,0,Halfback,No,0.0,80.0,52.0,240,1017.4799999999999
Knights,Wests Tigers,Stefano Utoikamanu,0,Prop,No,0.0,46.0,85.0,240,1017.4799999999999
Knights,Wests Tigers,David Klemmer,0,Prop,No,0.0,50.0,127.0,240,1017.4799999999999
Knights,Wests Tigers,Isaiah Papali'i,0,Second Row,No,0.0,74.0,77.0,240,1017.4799999999999
Knights,Wests Tigers,John Bateman,0,Second Row,No,0.0,80.0,109.0,240,1017.4799999999999
Knights,Wests Tigers,Fonua Pole,0,Lock Forward,No,0.0,59.0,128.0,240,1017.4799999999999
Bulldogs,Broncos,Jake Averillo,2,Fullback,Yes,0.0,80.0,206.0,234,1040.7800000000002
Bulldogs,Broncos,Blake Wilson,0,Winger,Yes,3.0,80.0,167.0,234,1040.7800000000002
Bulldogs,Broncos,Braidon Burns,0,Right Centre,Yes,0.0,72.0,119.0,234,1040.7800000000002
Bulldogs,Broncos,Jacob Kiraz,0,Left Centre,Yes,1.0,80.0,148.0,234,1040.7800000000002
Bulldogs,Broncos,Toby Sexton,0,Halfback,Yes,0.0,80.0,129.0,234,1040.7800000000002
Bulldogs,Broncos,Max King,0,Prop,Yes,0.0,63.0,114.0,234,1040.7800000000002
Bulldogs,Broncos,Reed Mahoney,0,Hooker,Yes,1.0,80.0,62.0,234,1040.7800000000002
Bulldogs,Broncos,Raymond Faitala-Mariner,0,Prop,Yes,0.0,50.0,120.0,234,1040.7800000000002
Bulldogs,Broncos,Jackson Topine,0,Second Row,Yes,0.0,80.0,63.0,234,1040.7800000000002
